"datatime","server name","server id","latency","jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count"
2022-05-24T11:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.217","1.001","N/A","1914908","2491016","25789436","8958240","https://www.speedtest.net/result/c/65b658ea-1704-43db-9fe4-a494dbb5d371","1"
2022-05-24T12:00:04+02:00,"INNOVA-tel - Caltagirone","19305","13.422","1.754","N/A","1915917","2485648","15445091","22952160","https://www.speedtest.net/result/c/96194cd9-fee7-4f27-a199-21c59a6cd488","1"
2022-05-24T12:30:04+02:00,"INNOVA-tel - Caltagirone","19305","12.567","2.684","N/A","2664861","1805197","28562660","24420960","https://www.speedtest.net/result/c/a7292063-b052-4c0d-ad6d-ae087f6935ec","1"
2022-05-24T13:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.907","1.426","N/A","2860297","2494899","27569283","10262880","https://www.speedtest.net/result/c/d5ae5421-759c-4e58-98bc-3b38086f40b8","1"
2022-05-24T13:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.502","0.822","N/A","2163563","2495031","25524264","9757440","https://www.speedtest.net/result/c/36e10a7d-200c-4a28-86e7-d220e52eb935","1"
2022-05-24T14:00:04+02:00,"INNOVA-tel - Caltagirone","19305","15.014","1.191","N/A","1890261","2382408","24503360","12700800","https://www.speedtest.net/result/c/89f220b9-d746-4a67-8023-ade63cb06815","1"
2022-05-24T14:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.614","0.491","N/A","2655226","2488117","22729458","9684000","https://www.speedtest.net/result/c/ffe524f4-5898-4679-8317-2fe8bb860925","1"
2022-05-24T15:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.611","0.51","N/A","2478119","2283024","35182334","23732640","https://www.speedtest.net/result/c/05f0c5ec-d626-4d0f-b3ce-c45219e52827","1"
2022-05-24T15:30:05+02:00,"INNOVA-tel - Caltagirone","19305","14.736","5.154","N/A","2699827","2489883","39565712","9725760","https://www.speedtest.net/result/c/7ba9a6ef-d5fc-459a-aa7c-243ae6a348cf","1"
2022-05-24T16:00:04+02:00,"INNOVA-tel - Caltagirone","19305","15.561","1.255","N/A","2133380","2483851","28370224","9450720","https://www.speedtest.net/result/c/1b1e2095-7106-409b-b67d-983478ad4c15","1"
2022-05-24T16:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.66","10.107","N/A","1869689","1452222","25149524","18720000","https://www.speedtest.net/result/c/fd7c112a-1f3c-4a78-814e-e35a03769965","1"
2022-05-24T17:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.291","1.184","N/A","2694431","2485536","30030053","8987040","https://www.speedtest.net/result/c/cff92edd-e642-4001-868c-638df0907268","1"
2022-05-24T17:30:05+02:00,"INNOVA-tel - Caltagirone","19305","13.568","1.283","N/A","2410201","2370614","34856896","18948960","https://www.speedtest.net/result/c/2a933b55-41a6-4076-80b4-7f4111ad25e4","1"
2022-05-24T18:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.286","1.372","N/A","2141350","2400085","17769873","17311680","https://www.speedtest.net/result/c/7bba2e88-ccbf-4f34-8d88-ce13e671e975","1"
2022-05-24T18:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.538","1.511","N/A","2705046","2465063","28352630","35059680","https://www.speedtest.net/result/c/0a46cd35-8c51-41bc-8ec8-2e5f8efd2458","1"
2022-05-24T19:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.643","1.767","N/A","2898058","2491712","39126750","18364320","https://www.speedtest.net/result/c/2c1082d7-0f8d-4aa5-a34b-4531097ad58c","1"
2022-05-24T19:30:04+02:00,"INNOVA-tel - Caltagirone","19305","14.473","0.457","N/A","2906184","2488502","41571046","16895520","https://www.speedtest.net/result/c/38cdab28-b1f5-4a78-8363-10cb863f3529","1"
2022-05-24T20:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.117","17.072","N/A","2000323","2485751","24818896","35688960","https://www.speedtest.net/result/c/2351120c-eddf-478f-a7a1-54b35cf09170","1"
2022-05-24T20:30:04+02:00,"INNOVA-tel - Caltagirone","19305","13.998","0.907","N/A","3097762","2481091","43897459","8953920","https://www.speedtest.net/result/c/bc58aebc-aee1-4a17-8c74-e2a7ef01509b","1"
2022-05-24T21:00:04+02:00,"INNOVA-tel - Caltagirone","19305","14.657","1.156","N/A","2982077","2397121","40176503","23464800","https://www.speedtest.net/result/c/d83d9e91-a654-47b0-bc75-7cb605e19642","1"
2022-05-24T21:30:05+02:00,"INNOVA-tel - Caltagirone","19305","14.051","0.598","N/A","1452874","1917336","21590356","24746400","https://www.speedtest.net/result/c/f23ba3a4-6af4-42fe-aec7-17fa8c1a821d","1"
